timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-29T15:01:41,codecarbon,baa7f903-4a64-43f9-b973-29d33fc5dd46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,105.95878106300006,0.0001640186398031,1.5479475901635105e-06,14.0,0.0,2.8535943031311035,0.0004119991041599,0.0,8.394801635698197e-05,0.0004959471205169,Italy,ITA,lazio,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,2.7.1,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX450,12.5127,41.8905,7.609584808349609,machine,N,1.0
2025-10-29T15:04:11,codecarbon,4aa344e9-4b18-4d2b-a084-40bccea70c8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.43301142599739,8.4271369456045e-05,1.5481665858339174e-06,14.0,0.0,2.8535943031311035,0.0002116832745533,0.0,4.313009954800121e-05,0.0002548133741013,Italy,ITA,lazio,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,2.7.1,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX450,12.5127,41.8905,7.609584808349609,machine,N,1.0
2025-10-29T15:07:19,codecarbon,91405496-5afc-41e3-bc8d-27eff87af9d2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,88.93848263200198,0.0001376932649287,1.5481854519424456e-06,14.0,0.0,2.8535943031311035,0.0003458711218939,0.0,7.047532713125532e-05,0.0004163464490251,Italy,ITA,lazio,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,2.7.1,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX450,12.5127,41.8905,7.609584808349609,machine,N,1.0
2025-10-29T15:10:33,codecarbon,8d9a1dc4-93c6-4d21-a4c3-1b0f1b7b0a96,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93.0091553079983,0.00014399258665496588,1.5481549765518974e-06,14.0,0.0,2.8535943031311035,0.0003617011658905621,0.0,7.369269430140168e-05,0.0004353938601919638,Italy,ITA,lazio,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,2.7.1,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX450,12.5127,41.8905,7.609584808349609,machine,N,1.0
